HM_F_BB_Ci(2.0_-2.0)_2_SS5_H_A_SRW_p_MAS,P3_F_BB_nCi_2_NS4_H_A_KA_h_MAS,RA_F_AB_nCi_2_NS6_H_n_D_SRW_e_MAS,RA_F_AB_nCi_2_NS6_H_n_D_SRW_m_MAS,RA_Q_AB_nCi_2_NS6_H_n_D_SRW_e_MAS,MX_F_AB_nCi_2_SS1_n_X_LGP[1-3]_e_MAS,MX_F_AB_nCi_2_SS1_n_X_NSRW_e_MAS,RA_B_AB_nCi_2_NS6_H_n_D_SRW_m-e_MAS,RA_Q_AB_nCi_2_NS6_H_n_D_SRW_m_MAS,HM_F_BB_nCi_2_NS4_H_A_SRW_e_MAS,MN_B_AB_nCi_2_NS1_T_NSRW_c-m_MAS,RA_Q_AB_nCi_2_NS5_H_n_D_SRW_e_MAS,MX_Q_AB_nCi_2_SS1_n_X_NSRW_e_MAS,MX_Q_AB_nCi_2_SS1_n_X_LGP[1-3]_e_MAS,HM_F_BB_nCi_2_NS5_H_A_SRW_e_MAS,P3_F_BB_Ci(2.0_-2.0)_2_NS4_H_A_LGP[1-3]_h_MAS,SD_B_AB_nCi_2_MP5_T_LGP[2-4]_e-p_MAS,MX_F_AB_nCi_2_SS1_A_LGP[1]_e_MAS,SD_B_AB_nCi_2_MP7_T_LGP[2-4]_e-p_MAS,MX_Q_AB_nCi_2_SS1_A_LGP[1]_e_MAS,P3_F_BB_Ci(2.0_-2.0)_2_NS5_H_A_LGP[1_2_6]_h_MAS,P3_F_BB_Ci(2.0_-2.0)_2_NS4_H_A_KA_h_MAS,GM_F_BB_Ci(2.0_-2.0)_2_SS5_H_A_SRW_p_MAS,classreal
0.126952168,79.93569476,1644.32,636.7399651,5656.4608,2.38,2.38,2190.38548,848.196199,17.98319442,-0.298003659,1822.3744,7.5392,7.5392,14.45509953,74.98050642,0.138509343,3.699166667,0.189195714,11.7952,276.9614243,79.93569476,0.171825115,active
0.102665653,125.4969517,1644.32,636.7399651,5656.4608,2.38,2.38,2190.38548,848.196199,18.09068669,-0.298006927,1822.3744,7.5392,7.5392,14.49864309,115.7157139,0.29922022,3.68,0.352179152,11.7952,462.6358324,125.4969517,0.139673984,active
0.184035305,75.61485202,1627.12,630.0795052,5597.2928,2.38,2.38,2167.473498,839.3238538,20.9550235,-0.299824482,1822.3744,7.5392,7.5392,18.62430266,69.64851746,0.330918945,3.68,0.407620754,11.7952,240.4433273,75.61485202,0.264552032,active
0.168426638,87.93994645,1644.32,636.7399651,5656.4608,2.38,2.38,2190.38548,848.196199,23.32422107,-0.546469318,1822.3744,7.5392,7.5392,22.98335157,79.75947953,0.170379381,3.68,0.211283726,11.7952,279.4690046,87.93994645,0.234036079,active
0.188557273,35.11723368,1664.96,644.7325169,5727.4624,2.38,2.38,2217.879858,858.8430132,17.14323402,-0.297193199,1834.208,7.5392,7.5392,13.84332438,29.99472809,0.267951515,3.68,0.314272693,11.7952,89.15461641,35.11723368,0.239064563,active
0.197602312,46.92662154,1658.08,642.068333,5703.7952,1.123125,1.123125,2208.715065,855.2940751,20.78098219,-0.653020273,1834.208,3.2895,3.2895,17.78677655,37.52380913,0.068758761,1.60125,0.080143641,4.93425,125.8345269,46.92662154,0.234476314,active
0.218098923,104.6710701,1836.96,711.3371158,6319.1424,3.27125,3.27125,2446.999678,947.566465,28.22791216,-1.11055455,1846.0416,9.1031,9.1031,40.07653809,87.47261041,0.23458204,2.77625,0.274989736,8.4753,290.6192617,104.6710701,0.257525298,active
0.215735623,67.23874635,1658.08,642.068333,5703.7952,1.123125,1.123125,2208.715065,855.2940751,22.35557223,-0.596152368,1834.208,3.2895,3.2895,21.07026348,56.8520587,0.29183259,1.60125,0.336693608,4.93425,207.4004845,67.23874635,0.253601457,active
0.215068549,60.20814257,1658.08,642.068333,5703.7952,1.123125,1.123125,2208.715065,855.2940751,22.35557223,-0.59615526,1834.208,3.2895,3.2895,21.07026348,50.43326115,0.324182166,1.60125,0.376203708,4.93425,164.959639,60.20814257,0.250727514,active
0.216380176,51.77899394,1658.08,642.068333,5703.7952,1.123125,1.123125,2208.715065,855.2940751,22.35557223,-0.59615526,1834.208,3.2895,3.2895,21.07026348,43.71506273,0.353670721,1.60125,0.416717297,4.93425,149.9646638,51.77899394,0.252778383,active
0.255079022,75.18271065,1658.08,642.068333,5703.7952,1.60875,1.60875,2208.715065,855.2940751,26.40155166,-0.647454073,1834.208,4.386,4.386,26.1886448,61.97409024,0.319492931,1.9275,0.371436608,5.4825,203.7438072,75.18271065,0.312686722,active
0.221142249,46.42633055,1658.08,642.068333,5703.7952,1.39375,1.39375,2208.715065,855.2940751,22.6989129,-0.656021479,1834.208,3.83775,3.83775,19.56188969,38.37330351,0.14081636,1.7125,0.169500537,4.93425,129.3947981,46.42633055,0.274443587,active
0.203270098,87.45784605,1658.08,642.068333,5703.7952,1.306041667,1.306041667,2208.715065,855.2940751,27.06439881,-0.647148149,1834.208,4.23765,4.23765,31.51522005,76.34616027,0.202538419,2.325416667,0.260940342,7.7443,255.9051327,87.45784605,0.240225883,active
0.3188478,112.7129988,1345.04,520.8479631,4626.9376,1.61,1.61,1791.716993,693.8173929,32.76508228,-0.616871632,1562.0352,4.522,4.522,63.57051697,97.45798176,0.290939838,2.14125,0.35881109,6.137,311.676157,112.7129988,0.360884151,active
0.206379702,45.80337416,1658.08,642.068333,5703.7952,1.39375,1.39375,2208.715065,855.2940751,21.18406215,-0.65172027,1834.208,3.83775,3.83775,17.75472035,37.12813414,0.135272862,1.7125,0.1626792,4.93425,120.7714607,45.80337416,0.253619797,active
0.226533282,41.79312457,1658.08,642.068333,5703.7952,1.39375,1.39375,2208.715065,855.2940751,24.62866866,-0.657358637,1834.208,3.83775,3.83775,24.21192096,33.69629766,0.20292077,1.7125,0.249120524,4.93425,110.7677598,41.79312457,0.271638561,active
0.247316582,60.43733812,1658.08,642.068333,5703.7952,1.39375,1.39375,2208.715065,855.2940751,26.48703475,-0.656017117,1834.208,3.83775,3.83775,24.5619877,48.64995544,0.240139235,1.7125,0.280944853,4.93425,152.712672,60.43733812,0.309557511,active
0.201889026,25.41548861,1678.72,650.0608848,5774.7968,1.17625,1.17625,2236.209444,865.9408893,17.97871972,-0.514514083,1834.208,3.47225,3.47225,15.81322952,18.97736635,0.298209893,1.92,0.341800516,6.03075,57.83524101,25.41548861,0.225672878,active
0.293865591,14.44948305,0,0,0,0.892083333,0.892083333,0,0,18.86,-0.568000038,0,2.5585,2.5585,37.72,11.08406077,0.296311709,1.210833333,0.340134272,3.655,24.29668986,14.44948305,0.293865591,active
0.376905482,135.5250193,538.08,206.4142022,1635.7632,1.491458333,1.491458333,627.4991746,240.7165133,66.68640574,-0.821591489,480.5632,4.0375,4.0375,200.694442,122.3606333,0.079514204,1.650833333,0.099067994,4.522,423.3819374,135.5250193,0.37814662,active
0.358523302,125.1282349,0,0,0,1.491458333,1.491458333,0,0,57.21578632,-0.821832977,0,4.0375,4.0375,159.3471921,113.6392288,0.127458042,1.650833333,0.160501483,4.522,379.7337375,125.1282349,0.367240072,active
0.200753165,58.87994536,1658.08,642.068333,5703.7952,0.74875,0.74875,2208.715065,855.2940751,21.35236781,-0.663248274,1834.208,2.193,2.193,17.8417273,51.60210411,0.167714938,1.0675,0.198537984,3.2895,205.7832854,58.87994536,0.23962391,active
0.16813041,24.59784327,1658.08,642.068333,5703.7952,0.4275,0.4275,2208.715065,855.2940751,17.65029445,-0.191564162,1834.208,1.27925,1.27925,13.90186736,17.96518216,0.190400862,0.8525,0.233109978,2.74125,53.52769627,24.59784327,0.194345324,active
0.160589138,28.65627659,1658.08,642.068333,5703.7952,0.4275,0.4275,2208.715065,855.2940751,17.65029445,-0.190917548,1834.208,1.27925,1.27925,13.90186736,21.78286716,0.319789594,0.8525,0.370370871,2.74125,64.72908419,28.65627659,0.185231743,active
0.171549452,29.62281492,1658.08,642.068333,5703.7952,0.4275,0.4275,2208.715065,855.2940751,17.65029445,-0.190571716,1834.208,1.27925,1.27925,13.90186736,22.46469338,0.104344782,0.8525,0.130698347,2.74125,66.34783208,29.62281492,0.199436292,active
0.181646412,28.89868789,1658.08,642.068333,5703.7952,0.74875,0.74875,2208.715065,855.2940751,18.15731335,-0.575120316,1834.208,2.193,2.193,15.13258453,21.54593188,0.088067255,1.0675,0.105521794,3.2895,60.18480706,28.89868789,0.212008737,active
0.183064451,29.27923376,1658.08,642.068333,5703.7952,0.74875,0.74875,2208.715065,855.2940751,18.15731335,-0.575120329,1834.208,2.193,2.193,15.13258453,21.59453839,0.090330146,1.0675,0.107475993,3.2895,62.49791524,29.27923376,0.213756465,active
0.152739037,38.81690726,1664.96,644.7325169,5727.4624,1.17625,1.17625,2217.879858,858.8430132,19.01740025,-0.524594323,1751.3728,3.47225,3.47225,18.57129141,35.16068088,0.073525257,1.92,0.08819223,6.03075,115.4115963,38.81690726,0.167882805,active
0.152511588,39.75573074,1664.96,644.7325169,5727.4624,1.17625,1.17625,2217.879858,858.8430132,19.01740025,-0.524594323,1751.3728,3.47225,3.47225,18.57129141,35.26004715,0.088680466,1.92,0.096222152,6.03075,114.8332959,39.75573074,0.167615406,active
0.152706545,40.5955925,1664.96,644.7325169,5727.4624,1.17625,1.17625,2217.879858,858.8430132,19.01740025,-0.524594323,1751.3728,3.47225,3.47225,18.57129141,36.82493924,0.07814223,1.92,0.090794401,6.03075,120.8858489,40.5955925,0.167844606,active
0.190950804,33.71441657,1671.84,647.3967009,5751.1296,1.17625,1.17625,2227.044651,862.3919513,18.60209721,-0.524594323,1751.3728,3.47225,3.47225,17.97133379,30.02446183,0.148225752,1.92,0.199541361,6.03075,94.76212068,33.71441657,0.215850086,active
0.173237543,24.12093785,1658.08,642.068333,5703.7952,0.4275,0.4275,2208.715065,855.2940751,17.65029445,-0.190905832,1834.208,1.27925,1.27925,13.90186736,17.22661506,0.084212393,0.8525,0.103730716,2.74125,53.95441041,24.12093785,0.200573399,active
0.181450399,58.98223665,1664.96,644.7325169,5727.4624,1.17625,1.17625,2217.879858,858.8430132,22.53477594,-0.525049272,1751.3728,3.47225,3.47225,27.47867186,51.59446845,0.18831781,1.92,0.210679319,6.03075,208.4154203,58.98223665,0.209871742,active
0.226681332,90.37808839,1671.84,647.3967009,5751.1296,1.17625,1.17625,2227.044651,862.3919513,30.31264959,-0.651818882,1751.3728,3.47225,3.47225,45.84489371,78.64168341,0.070266656,1.92,0.095127062,6.03075,267.8792476,90.37808839,0.266493291,active
0.472847331,72.44779996,878.56,337.0265787,2670.8224,1.66,1.66,1024.560799,393.0343071,30.78123006,-0.51274345,748.5696,4.777,4.777,63.29849708,62.09611038,0.29838025,2.40375,0.335799976,7.1655,187.2091643,72.44779996,0.477544175,active
0.207297992,86.81114141,1664.96,644.7325169,5727.4624,1.17625,1.17625,2217.879858,858.8430132,26.45778752,-0.551570068,1751.3728,3.47225,3.47225,37.09352324,73.92495049,0.187198774,1.92,0.215567513,6.03075,244.8650141,86.81114141,0.237747066,active
0.225644281,95.33162115,1379.44,534.1688828,4745.2736,1.123125,1.123125,1837.540957,711.5620833,32.46612912,-0.651818882,1585.7024,3.2895,3.2895,56.81555376,82.60008828,0.064168858,1.60125,0.088133499,4.93425,277.7353259,95.33162115,0.267986476,active
0.292175403,14.8321406,0,0,0,0.892083333,0.892083333,0,0,18.86,-0.568000038,0,2.5585,2.5585,37.72,11.3425685,0.258580557,1.210833333,0.296638702,3.655,24.80842241,14.8321406,0.292175403,active
0.29555578,14.07941783,0,0,0,0.892083333,0.892083333,0,0,18.86,-0.568000038,0,2.5585,2.5585,37.72,10.82805155,0.315947252,1.210833333,0.360205962,3.655,23.7952896,14.07941783,0.29555578,active
0.257424306,51.78163051,1671.84,647.3967009,5751.1296,1.39375,1.39375,2227.044651,862.3919513,22.16513534,-0.65172027,1834.208,3.83775,3.83775,20.88438505,40.9129729,0.272674676,1.92,0.321409201,6.03075,134.9195424,51.78163051,0.306045736,active
0.289227084,56.48356326,1678.72,650.0608848,5774.7968,1.39375,1.39375,2236.209444,865.9408893,24.69151247,-0.656021411,1763.2064,3.83775,3.83775,26.1351699,45.559362,0.25003782,1.92,0.282985596,6.03075,148.3634907,56.48356326,0.327755216,active
0.358481514,17.3109771,0,0,0,0.892083333,0.892083333,0,0,18.86,-0.567996453,0,2.5585,2.5585,37.72,13.84361132,0.226177192,1.210833333,0.258182987,3.655,34.2556415,17.3109771,0.358481514,active
0.42217234,53.32902665,872.48,334.6942148,2652.3392,1.421875,1.421875,1017.470413,390.3143465,34.39681223,-0.710959143,739.328,3.890875,3.890875,69.23754608,44.19415084,0.156165872,1.57625,0.194929577,4.743,130.1538981,53.32902665,0.433488452,active
0.206105199,31.9073895,1658.08,642.068333,5703.7952,0.74875,0.74875,2208.715065,855.2940751,20.16234881,-0.609471382,1834.208,2.193,2.193,17.59883076,22.94638842,0.151071993,1.0675,0.188076303,3.2895,62.04077139,31.9073895,0.240943248,active
0.169035944,61.39097164,1664.96,644.7325169,5727.4624,1.17625,1.17625,2217.879858,858.8430132,22.89146233,-0.653335978,1834.208,3.47225,3.47225,21.72593262,52.79201375,0.311814101,1.92,0.382484731,6.03075,202.3374219,61.39097164,0.19880696,active
0.174503724,61.11101649,1362.24,527.5084229,4686.1056,0.499166667,0.499166667,1814.628975,702.6897381,26.34879914,-0.223952087,1562.0352,1.462,1.462,43.21693033,57.00919014,0.160279248,0.924166667,0.197468258,2.924,249.5579017,61.11101649,0.210836845,active
0.197622962,46.77916978,1351.92,523.512147,4650.6048,0.6425,0.6425,1800.881786,697.366331,26.04851701,-0.223952087,1562.0352,1.8275,1.8275,42.72485813,43.5790699,0.158514635,1.0675,0.195641958,3.2895,161.4701949,46.77916978,0.231248723,active
0.219402857,53.74749083,1658.08,642.068333,5703.7952,0.892083333,0.892083333,2208.715065,855.2940751,21.99277886,-0.567859879,1834.208,2.5585,2.5585,26.57381244,42.62068552,0.241668018,1.210833333,0.285424193,3.655,131.9648258,53.74749083,0.245873352,active
0.332506082,16.91961876,0,0,0,0.892083333,0.892083333,0,0,18.86,-0.56802111,0,2.5585,2.5585,37.72,13.12701533,0.273192266,1.210833333,0.341117891,3.655,32.42097472,16.91961876,0.332506082,active
0.22067126,56.17823822,1658.08,642.068333,5703.7952,1.39375,1.39375,2208.715065,855.2940751,22.26417591,-0.590577605,1834.208,3.83775,3.83775,20.99937437,44.83190835,0.24681074,1.7125,0.283268035,4.93425,145.1410584,56.17823822,0.267116221,active
0.189864741,35.74749142,1678.72,650.0608848,5774.7968,1.17625,1.17625,2236.209444,865.9408893,17.88364336,-0.514487353,1834.208,3.47225,3.47225,15.21552208,27.14160102,0.18720582,1.92,0.211069447,6.03075,70.71424995,35.74749142,0.216495386,active
0.178788395,78.38177978,1664.96,644.7325169,5727.4624,1.17625,1.17625,2217.879858,858.8430132,22.92719974,-0.590543541,1834.208,3.47225,3.47225,25.31614131,65.7177096,0.195639695,1.92,0.269370394,6.03075,229.2629919,78.38177978,0.210506279,active
0.195090361,78.87228595,1664.96,644.7325169,5727.4624,1.39375,1.39375,2217.879858,858.8430132,25.71300427,-0.65172027,1834.208,3.83775,3.83775,31.55009638,66.04544744,0.205177369,1.92,0.278608237,6.03075,228.6501367,78.87228595,0.23667169,active
0.19380569,63.40447814,1664.96,644.7325169,5727.4624,1.17625,1.17625,2217.879858,858.8430132,22.49213721,-0.595627521,1834.208,3.47225,3.47225,22.90000024,53.07983948,0.104359441,1.92,0.140980702,6.03075,185.6486028,63.40447814,0.228240638,active
0.206770894,32.24384023,1658.08,642.068333,5703.7952,0.74875,0.74875,2208.715065,855.2940751,20.16234881,-0.609617771,1834.208,2.193,2.193,17.59883076,23.95358198,0.141230013,1.0675,0.17485596,3.2895,63.19745867,32.24384023,0.241764858,active
0.200670178,32.99639692,1658.08,642.068333,5703.7952,0.74875,0.74875,2208.715065,855.2940751,19.73033447,-0.609323154,1834.208,2.193,2.193,16.90711425,23.46898436,0.144043365,1.0675,0.178189153,3.2895,62.7950421,32.99639692,0.234806024,active
0.20215669,32.76373421,1658.08,642.068333,5703.7952,0.74875,0.74875,2208.715065,855.2940751,20.16234881,-0.613789858,1834.208,2.193,2.193,17.59883076,23.96526942,0.132809881,1.0675,0.166148433,3.2895,62.95753783,32.76373421,0.237205856,active
0.220237674,80.93333979,1658.08,642.068333,5703.7952,1.035416667,1.035416667,2208.715065,855.2940751,27.90572472,-0.656999863,1834.208,2.924,2.924,32.7706404,69.24465327,0.203305838,1.354166667,0.264879822,4.0205,226.1137089,80.93333979,0.266827726,active
0.214914634,31.03562335,1658.08,642.068333,5703.7952,0.74875,0.74875,2208.715065,855.2940751,20.82086012,-0.609471408,1834.208,2.193,2.193,18.70417635,23.1414976,0.15306995,1.0675,0.190718,3.2895,62.31349091,31.03562335,0.250356412,active
0.44400263,109.0363929,2170.56,832.6539003,6598.5024,3.28,3.28,2531.267857,971.0259351,49.04409325,-1.100655316,1654.2464,9.7153125,9.7153125,120.1033595,98.13876579,0.303311424,4.679375,0.389565587,15.3482,338.6887279,109.0363929,0.45217563,active
0.170501,27.14103142,1658.08,642.068333,5703.7952,0.4275,0.4275,2208.715065,855.2940751,17.65029445,-0.190582226,1834.208,1.27925,1.27925,13.90186736,19.91701579,0.255395815,0.8525,0.340232169,2.74125,63.34445165,27.14103142,0.197595441,active
0.544997568,130.8985082,0,0,0,1.428125,1.428125,0,0,61.13085859,-0.723815754,0,3.876,3.876,161.0507634,119.4986447,0.270501643,1.5875,0.299468164,4.3605,426.7871224,130.8985082,0.548603814,active
0.193292038,45.9396884,1658.08,642.068333,5703.7952,1.123125,1.123125,2208.715065,855.2940751,20.37995071,-0.595502118,1834.208,3.2895,3.2895,17.74328372,36.83057067,0.110384624,1.60125,0.14055472,4.93425,130.5872445,45.9396884,0.229502534,active
0.425144646,101.3862327,0,0,0,1.681458333,1.681458333,0,0,36.44279127,-0.672566469,0,4.522,4.522,67.99233932,89.67320696,0.266894714,1.840833333,0.300566062,5.0065,296.3319166,101.3862327,0.440126321,active
0.38138143,107.7458351,0,0,0,1.491458333,1.491458333,0,0,55.1415451,-0.821832971,0,4.0375,4.0375,143.3671771,100.4258574,0.310567274,1.650833333,0.395210718,4.522,352.7852682,107.7458351,0.390450747,active
0.19898786,39.04916114,1534.24,594.1130218,5277.7856,0.74875,0.74875,2043.748795,791.4131899,18.3075704,-0.565735467,1656.704,2.193,2.193,15.52528058,29.45282141,0.181581026,1.0675,0.199689671,3.2895,76.11979593,39.04916114,0.232087445,active
0.166780061,40.59461729,1658.08,642.068333,5703.7952,0.4275,0.4275,2208.715065,855.2940751,17.65029445,-0.190493888,1834.208,1.27925,1.27925,13.90186736,28.41088516,0.121592241,0.8525,0.152786331,2.74125,81.76952801,40.59461729,0.194242714,active
0.231115408,38.5203153,1658.08,642.068333,5703.7952,0.74875,0.74875,2208.715065,855.2940751,23.49329549,-0.601722608,1834.208,2.193,2.193,21.41527401,27.8841589,0.138299804,1.0675,0.162933527,3.2895,69.95284545,38.5203153,0.270097561,active
0.212144771,30.40906167,1658.08,642.068333,5703.7952,0.74875,0.74875,2208.715065,855.2940751,21.32150238,-0.614587895,1834.208,2.193,2.193,18.3880219,21.52540714,0.125276888,1.0675,0.157210664,3.2895,57.56782978,30.40906167,0.250209175,active
0.298167973,80.82487631,1345.04,520.8479631,4626.9376,1.491458333,1.491458333,1791.716993,693.8173929,40.44580103,-0.807550695,1562.0352,4.0375,4.0375,84.70723946,70.94516024,0.273701296,1.7125,0.364452171,4.93425,253.4045816,80.82487631,0.338127001,active
0.176427816,27.93268832,1658.08,642.068333,5703.7952,1.869375,1.869375,2208.715065,855.2940751,19.94339884,-0.495148741,1834.208,5.5898,5.5898,15.93283527,21.27255768,0.121192117,2.429166667,0.152759402,7.291566667,58.57818259,27.93268832,0.211783971,active
0.248848753,68.86840903,1658.08,642.068333,5703.7952,3.6025,3.6025,2208.715065,855.2940751,24.62618338,-1.086728724,1834.208,10.6957125,10.6957125,23.82962827,57.24362575,0.123853565,2.635,0.146126108,8.2044,191.8535499,68.86840903,0.322011336,active
0.206625963,36.49925856,2170.56,832.6539003,6598.5024,2.906041667,2.906041667,2531.267857,971.0259351,21.09694153,-0.495139817,1834.208,9.247933333,9.247933333,19.50560911,28.65372904,0.119008781,4.679375,0.140514256,15.3482,77.27499234,36.49925856,0.246191976,active
0.254327437,89.34471794,1664.96,644.7325169,5727.4624,1.17625,1.17625,2217.879858,858.8430132,28.05363321,-0.553209713,1751.3728,3.47225,3.47225,38.82145648,77.28095125,0.140759643,1.92,0.153243732,6.03075,253.1153032,89.34471794,0.291654596,active
0.22741987,96.15881256,1334.72,516.8516871,4591.4368,0.6425,0.6425,1777.969804,688.4939858,25.82021912,-0.220059458,1562.0352,1.8275,1.8275,42.34587921,81.6920653,0.45172798,1.0675,0.459941216,3.2895,314.4384804,96.15881256,0.263924324,active
0.182464205,33.92671062,1658.08,642.068333,5703.7952,0.892083333,0.892083333,2208.715065,855.2940751,17.87965949,-0.567997705,1834.208,2.5585,2.5585,15.91129064,25.85457163,0.143736312,1.210833333,0.167942176,3.655,68.35817657,33.92671062,0.210180028,active
0.291753642,29.33402333,0,0,0,1.45875,1.45875,0,0,25.34079024,-0.535476936,0,4.2484,4.2484,31.75840485,23.26607752,0.137560579,1.818333333,0.1790719,5.341533333,62.56686705,29.33402333,0.312574172,active
0.286812784,29.67500809,0,0,0,1.45875,1.45875,0,0,25.34079024,-0.535550188,0,4.2484,4.2484,31.75840485,23.5627764,0.136529924,1.818333333,0.176267253,5.341533333,62.98976496,29.67500809,0.307108503,active
0.284314194,29.77928434,0,0,0,1.45875,1.45875,0,0,25.34079024,-0.535551271,0,4.2484,4.2484,31.75840485,23.60633971,0.13641398,1.818333333,0.175805551,5.341533333,63.06619009,29.77928434,0.30435865,active
0.344597913,74.52089682,0,0,0,1.45875,1.45875,0,0,30.50336831,-0.536585286,0,4.2484,4.2484,40.94055797,56.99053295,0.266145019,1.818333333,0.31628312,5.372,182.47343,74.52089682,0.431428961,active
0.39209019,88.24410159,0,0,0,1.45875,1.45875,0,0,32.62658037,-0.534040615,0,4.2484,4.2484,44.72416315,67.99755331,0.294699933,2.505,0.349136094,7.554375,219.6873079,88.24410159,0.524440937,active
0.285665932,28.86339264,0,0,0,1.45875,1.45875,0,0,25.34079024,-0.535551284,0,4.2484,4.2484,31.75840485,23.04934904,0.109663845,1.818333333,0.137488187,5.341533333,61.65794111,28.86339264,0.305739823,active
0.330015626,41.81464495,0,0,0,1.45875,1.45875,0,0,30.02076815,-0.655135648,0,4.2484,4.2484,37.97471281,34.75146499,0.159505477,1.818333333,0.200113388,5.341533333,121.1560819,41.81464495,0.368081767,active
0.320896977,43.49615164,0,0,0,1.45875,1.45875,0,0,30.02076815,-0.655135648,0,4.2484,4.2484,37.97471281,36.18628738,0.15648172,1.818333333,0.19546986,5.341533333,126.7123182,43.49615164,0.35860854,active
0.386376378,69.92245489,0,0,0,1.45875,1.45875,0,0,35.71615392,-0.655135648,0,4.2484,4.2484,48.97959038,54.87148539,0.281101918,1.818333333,0.333721324,5.372,184.8201705,69.92245489,0.490781064,active
0.323729752,41.38563395,0,0,0,1.45875,1.45875,0,0,30.02076815,-0.655135648,0,4.2484,4.2484,37.97471281,35.23301549,0.136301363,1.818333333,0.166847112,5.341533333,124.1158197,41.38563395,0.36119438,active
0.245478629,61.55186288,1334.72,516.8516871,4591.4368,1.39375,1.39375,1777.969804,688.4939858,31.45298578,-0.597288018,1562.0352,3.83775,3.83775,59.60051556,56.14367611,0.051066761,1.7125,0.073832322,4.93425,206.9206523,61.55186288,0.279374954,active
0.213154474,91.33673639,1345.04,520.8479631,4626.9376,1.123125,1.123125,1791.716993,693.8173929,31.73505495,-0.650664586,1562.0352,3.2895,3.2895,56.55255622,80.35141334,0.084558643,1.60125,0.110952083,4.93425,275.5614923,91.33673639,0.25090752,active
0.319278025,63.53507011,1658.08,642.068333,5703.7952,1.39375,1.39375,2208.715065,855.2940751,34.27985358,-0.651798422,1834.208,3.83775,3.83775,46.64288191,52.02076628,0.186396403,1.7125,0.220791688,4.93425,175.9603714,63.53507011,0.366325552,active
0.332846007,63.36379993,1658.08,642.068333,5703.7952,1.39375,1.39375,2208.715065,855.2940751,35.76842508,-0.651798422,1834.208,3.83775,3.83775,49.9148243,51.69634214,0.180134807,1.7125,0.210178833,4.93425,172.6632601,63.36379993,0.382351822,active
0.133082279,22.19027347,1850.72,716.6654837,6366.4768,1.762083333,1.762083333,2465.329264,954.6643411,12.94248072,-0.315928135,1952.544,5.311133333,5.311133333,9.380222318,18.75391325,0.21326099,3.025,0.234492857,9.555733333,43.99235372,22.19027347,0.15886559,active
0.153660945,34.04686414,1850.72,716.6654837,6366.4768,1.762083333,1.762083333,2465.329264,954.6643411,15.26984204,-0.316388502,1952.544,5.311133333,5.311133333,11.97734623,25.51933779,0.209344503,3.025,0.240322372,9.555733333,65.33303238,34.04686414,0.181087118,active
0.193425807,55.24601257,1850.72,716.6654837,6366.4768,1.762083333,1.762083333,2465.329264,954.6643411,18.28573325,-0.65172025,1952.544,5.311133333,5.311133333,15.95456853,44.04055536,0.269749972,3.025,0.312246769,9.555733333,137.274237,55.24601257,0.249644089,active
0.158261226,38.16789868,1850.72,716.6654837,6366.4768,1.762083333,1.762083333,2465.329264,954.6643411,15.74162763,-0.31663709,1952.544,5.311133333,5.311133333,12.40673129,29.12811826,0.223030726,3.025,0.262041495,9.555733333,72.16575628,38.16789868,0.185998548,active
0.228304698,61.51406588,1850.72,716.6654837,6366.4768,1.762083333,1.762083333,2465.329264,954.6643411,21.40223507,-0.651568286,1952.544,5.311133333,5.311133333,20.25031738,48.70928071,0.295497186,3.025,0.344443949,9.555733333,152.6872184,61.51406588,0.299966568,active
0.138578059,26.92200022,1850.72,716.6654837,6366.4768,1.762083333,1.762083333,2465.329264,954.6643411,14.48824429,-0.316645562,1952.544,5.311133333,5.311133333,11.20196755,21.84255935,0.256044438,3.025,0.300182361,9.555733333,43.42557693,26.92200022,0.161213702,active
0.140884863,17.43576873,1850.72,716.6654837,6366.4768,1.762083333,1.762083333,2465.329264,954.6643411,14.48824429,-0.316645562,1952.544,5.311133333,5.311133333,11.20196755,13.58285353,0.358076092,3.025,0.412524803,9.555733333,35.16907777,17.43576873,0.1628702,active
0.191879999,64.73837716,1658.08,642.068333,5703.7952,1.635416667,1.635416667,2208.715065,855.2940751,21.61833103,-0.51318185,1834.208,4.8754,4.8754,18.99780288,54.9371058,0.314498835,2.265,0.366262694,6.941333333,210.0035443,64.73837716,0.225471737,active
0.192996871,63.9799671,1658.08,642.068333,5703.7952,1.635416667,1.635416667,2208.715065,855.2940751,21.61833103,-0.513183775,1834.208,4.8754,4.8754,18.99780288,54.11290715,0.314854088,2.265,0.367772829,6.941333333,200.1904826,63.9799671,0.226618219,active
0.244139601,69.78659878,1658.08,642.068333,5703.7952,1.635416667,1.635416667,2208.715065,855.2940751,28.204034,-0.65172025,1834.208,4.8754,4.8754,28.73730725,58.38703332,0.33303497,2.265,0.388449563,6.941333333,209.5036256,69.78659878,0.29562725,active
0.244343486,69.76184877,1658.08,642.068333,5703.7952,1.635416667,1.635416667,2208.715065,855.2940751,28.204034,-0.651718611,1834.208,4.8754,4.8754,28.73730725,58.36171278,0.332498529,2.265,0.387790514,6.941333333,209.6180651,69.76184877,0.296499446,active
0.27464089,71.07510081,1658.08,642.068333,5703.7952,1.635416667,1.635416667,2208.715065,855.2940751,31.47995985,-0.651568286,1834.208,4.8754,4.8754,34.27611627,58.92000101,0.339317864,2.265,0.396739433,6.941333333,205.5887368,71.07510081,0.335579392,active
